case_study,bag_name,global_bag_id,frame_id,frame_time_s,ground_truth,speed_mps_raw,speed_mps,speed_source_column,source_file
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000023,1619256019.8048851,potentially_unsafe,0.1971233437683926,0.1971233437683926,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000024,1619256019.840069,potentially_unsafe,0.1194005292029988,0.1194005292029988,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000025,1619256019.987831,potentially_unsafe,0.129080658100151,0.129080658100151,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000026,1619256019.987831,potentially_unsafe,0.129080658100151,0.129080658100151,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000027,1619256020.1003585,potentially_unsafe,0.2068067062067747,0.2068067062067747,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000028,1619256020.1847894,potentially_unsafe,0.1177570831065039,0.1177570831065039,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000029,1619256020.2832825,potentially_unsafe,0.2273734957856016,0.2273734957856016,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000030,1619256020.2832825,potentially_unsafe,0.2273734957856016,0.2273734957856016,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000031,1619256020.3817549,potentially_unsafe,0.0384112531504737,0.0384112531504737,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000032,1619256020.4731512,potentially_unsafe,0.1513261326933584,0.1513261326933584,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000033,1619256020.487222,potentially_unsafe,0.1109900942131433,0.1109900942131433,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000034,1619256020.5504878,potentially_unsafe,0.1136852637781212,0.1136852637781212,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000035,1619256020.726625,potentially_unsafe,0.3101406687726507,0.3101406687726507,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000036,1619256020.7406993,potentially_unsafe,0.3101406687726505,0.3101406687726505,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000037,1619256020.8391788,potentially_unsafe,0.12999679752441,0.12999679752441,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000038,1619256020.9873035,potentially_unsafe,0.298661404395757,0.298661404395757,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000039,1619256021.0083888,potentially_unsafe,0.2986614043957571,0.2986614043957571,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000040,1619256021.0083888,potentially_unsafe,0.2986614043957571,0.2986614043957571,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000041,1619256021.1211977,potentially_unsafe,0.1481322867816281,0.1481322867816281,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000042,1619256021.219666,potentially_unsafe,0.1100364715547516,0.1100364715547516,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000043,1619256021.2551403,potentially_unsafe,0.3847980003789078,0.3847980003789078,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000044,1619256021.3958623,potentially_unsafe,0.1152894757813186,0.1152894757813186,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000045,1619256021.5365129,potentially_unsafe,0.1796651394348834,0.1796651394348834,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000046,1619256021.5857754,potentially_unsafe,0.0158865328738159,0.0158865328738159,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000047,1619256021.5928116,potentially_unsafe,0.0158865328738154,0.0158865328738154,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000048,1619256021.712348,potentially_unsafe,0.1180315040663324,0.1180315040663324,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000049,1619256021.8389225,potentially_unsafe,0.2203928757064545,0.2203928757064545,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000050,1619256021.8670678,potentially_unsafe,0.2203928757064543,0.2203928757064543,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000051,1619256021.8881738,potentially_unsafe,0.116282186441569,0.116282186441569,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000052,1619256021.986599,potentially_unsafe,0.4340107706810557,0.4340107706810557,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000053,1619256022.0991824,potentially_unsafe,0.2174322713746485,0.2174322713746485,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000054,1619256022.1484182,potentially_unsafe,0.1475072462198704,0.1475072462198704,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000055,1619256022.2613754,potentially_unsafe,0.1338629489539904,0.1338629489539904,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000056,1619256022.416059,potentially_unsafe,0.1792733207488186,0.1792733207488186,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000057,1619256022.4371672,potentially_unsafe,0.1792733207488186,0.1792733207488186,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000058,1619256022.4863842,potentially_unsafe,0.1195894095554021,0.1195894095554021,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000059,1619256022.627092,potentially_unsafe,0.2815233196670311,0.2815233196670311,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000060,1619256022.627092,potentially_unsafe,0.2815233196670311,0.2815233196670311,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000061,1619256022.7678225,potentially_unsafe,0.2083200110803703,0.2083200110803703,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000062,1619256022.7897298,potentially_unsafe,0.2083200110803704,0.2083200110803704,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000063,1619256022.8885002,potentially_unsafe,0.140619687129497,0.140619687129497,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000064,1619256022.9025729,potentially_unsafe,0.0827444964761692,0.0827444964761692,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000065,1619256023.0432189,potentially_unsafe,0.0685089517376771,0.0685089517376771,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000066,1619256023.1487155,potentially_unsafe,0.4040341100371086,0.4040341100371086,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000067,1619256023.162788,potentially_unsafe,0.4040341100371084,0.4040341100371084,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000068,1619256023.317544,potentially_unsafe,0.3539685012188058,0.3539685012188058,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000069,1619256023.366799,potentially_unsafe,0.2046970248958266,0.2046970248958266,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000070,1619256023.416003,potentially_unsafe,0.0687013975003685,0.0687013975003685,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000071,1619256023.5498302,potentially_unsafe,0.1102308965039075,0.1102308965039075,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000072,1619256023.563905,potentially_unsafe,0.1102308965039074,0.1102308965039074,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000073,1619256023.648321,potentially_unsafe,0.0377439267816614,0.0377439267816614,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000074,1619256023.7681098,potentially_unsafe,0.1214148105396766,0.1214148105396766,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000075,1619256023.789218,potentially_unsafe,0.1214148105396764,0.1214148105396764,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000076,1619256023.796254,potentially_unsafe,0.1214148105396766,0.1214148105396766,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000077,1619256023.9510438,potentially_unsafe,0.0857100136317873,0.0857100136317873,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000078,1619256024.0566218,potentially_unsafe,0.2455953814772752,0.2455953814772752,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000079,1619256024.1480446,potentially_unsafe,0.1808363625886968,0.1808363625886968,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000080,1619256024.1902747,potentially_unsafe,0.3672357460789195,0.3672357460789195,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000081,1619256024.2535431,potentially_unsafe,0.1458184361039632,0.1458184361039632,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000082,1619256024.2606068,potentially_unsafe,0.1458184361039633,0.1458184361039633,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000083,1619256024.422768,potentially_unsafe,0.2768989711258922,0.2768989711258922,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000084,1619256024.514215,potentially_unsafe,0.1214350870507352,0.1214350870507352,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000085,1619256024.6337883,potentially_unsafe,0.1340852520643993,0.1340852520643993,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000086,1619256024.6337883,potentially_unsafe,0.1340852520643993,0.1340852520643993,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000087,1619256024.7955108,potentially_unsafe,0.0905986706836382,0.0905986706836382,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000088,1619256024.8165958,potentially_unsafe,0.086696661500252,0.086696661500252,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000089,1619256024.83067,potentially_unsafe,0.0866966615002516,0.0866966615002516,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000090,1619256024.9713562,potentially_unsafe,0.2327070669043714,0.2327070669043714,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000091,1619256024.999503,potentially_unsafe,0.2327070669043714,0.2327070669043714,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000092,1619256025.0276492,potentially_unsafe,0.0888496315643577,0.0888496315643577,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000093,1619256025.1682985,potentially_unsafe,0.0438775410943111,0.0438775410943111,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000094,1619256025.2879183,potentially_unsafe,0.2318306180602459,0.2318306180602459,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000095,1619256025.2949333,potentially_unsafe,0.231830618060246,0.231830618060246,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000096,1619256025.442661,potentially_unsafe,0.1138593685311387,0.1138593685311387,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000097,1619256025.5552237,potentially_unsafe,0.2867708996952486,0.2867708996952486,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000098,1619256025.6186082,potentially_unsafe,0.034219350215317,0.034219350215317,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000099,1619256025.6326537,potentially_unsafe,0.034219350215317,0.034219350215317,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000100,1619256025.745249,potentially_unsafe,0.4481751618239289,0.4481751618239289,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
crowdbot,defaced_2021-04-24-11-20-18,crowdbot__defaced_2021-04-24-11-20-18,defaced_2021-04-24-11-20-18_frame_000101,1619256025.8366325,potentially_unsafe,0.1091307665067184,0.1091307665067184,robot_speed_mps,qwen/appfr/h02/qwen_defaced_2021-04-24-11-20-18_appfr_h02.csv
